sentence_id	translation	translator	sameEdition
OviTrist-CLL-0146	Eu, olhando-a e distinguindo junto dela o Capitólio, que inutilmente estava próximo ao nosso lar, digo “ Divindades que habitam estas moradas vizinhas, templos que nunca mais devem ser vistos pelos meus olhos, deuses que devo deixar e que a elevada cidade de Quirino tem, sede saudados por mim para todo o sempre.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0147	E embora tome tardiamente o escudo após os ferimentos, ao menos livrai este exílio da carga do ódio e ao varão celestial dizei que erro me enganou, que ele não julgue ser crime em vez de um equívoco.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0148	Para que o autor de minha pena perceba também o que vós sabeis:	José Dejalma Dezotti	TRUE
OviTrist-CLL-0149	aplacado esse deus, eu posso não ser um infeliz.”	José Dejalma Dezotti	TRUE
OviTrist-CLL-0150	Com esta suplica, eu me dirigi aos deuses, minha esposa com muitas mais, com o soluço atrapalhando os sons entrecortados.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0151	Ela também, prostrada diante dos Lares, com seus cabelos desgrenhados, tocou com a boca trêmula o fogo apagado e aos Penates que estavam em frente, derramou muitas palavras, que nada valeriam, em favor de seu chorado esposo.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0152	Já a noite adiantada não dava espaço para demora e a Ursa Parrásia [Ursa Maior] já tinha desviado de seu eixo.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0153	O que havia eu de fazer?	José Dejalma Dezotti	TRUE
OviTrist-CLL-0154	Eu era retido pelo doce amor da pátria, mas aquela era a última noite de minha partida ordenada.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0155	Ah, quantas vezes eu disse a alguém se apressando “Por que corres?	José Dejalma Dezotti	TRUE
OviTrist-CLL-0156	Olha para onde te apressas ir ou de onde”.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0157	Ah, quantas vezes menti que tinha uma hora determinada, que seria apropriada para a viagem proposta.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0158	Três vezes toquei o limiar, três vezes recuei de volta, e o meu próprio pé complacente com meu espírito era lento para mim.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0159	Muitas vezes, depois de ter dito “adeus”, falei de novo muitas coisas e como que retirando-me dei os últimos beijos.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0160	Muitas vezes dei as mesmas ordens e eu próprio me enganei, tornando a olhar com meus próprios olhos os entes queridos.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0161	Por fim, digo “Por que me apresso?	José Dejalma Dezotti	TRUE
OviTrist-CLL-0162	Existe a Cítia, para onde sou mandado, Roma tem de ser deixada, ambas tornam justa minha demora.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0163	Estando ainda viva, minha esposa me é negada para sempre, estando eu ainda vivo, e a minha casa e os doces membros dessa casa leal, e os companheiro que amei como irmãos, ó corações ligados a mim com a fidelidade de Teseu!	José Dejalma Dezotti	TRUE
OviTrist-CLL-0164	Enquanto é permitido, vou abraçá-los:	José Dejalma Dezotti	TRUE
OviTrist-CLL-0165	talvez nunca mais será permitido;	José Dejalma Dezotti	TRUE
OviTrist-CLL-0166	por favor é a hora que me é dada.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0167	Sem demora, deixo inacabadas as palavras de minha conversa, abraçando os que estão mais próximo do meu coração.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0168	Enquanto falava e chorávamos, tinha surgido no alto céu Lúcifer, a reluzente estrela funesta para mim.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0169	Sou dividido não diferentemente do que se eu abandonasse meus membros e uma parte pareceu ser arrancada de seu corpo.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0170	Assim sofreu Meto quando teve seus cavalos voltados na direção contrária como vingadores de sua traição.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0171	Então o clamor e os gemidos dos meus explodem e as mãos aflitas ferem os peitos nus.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0172	Então a esposa, agarrando-se aos ombros do que partia, misturou com minhas lágrimas estas tristes palavras: “Não podes ser arrancado de mim: ah!	José Dejalma Dezotti	FALSE
OviTrist-CLL-0173	iremos juntos”, diz, “vou te seguir e serei a esposa exilada de um exilado.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0174	Também para mim este caminho foi preparado, também a mim a mais longínqua terra me recebe:	José Dejalma Dezotti	TRUE
OviTrist-CLL-0175	me juntarei como uma pequena carga ao teu barco de prófugo.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0176	A ti é a ira de César que te ordena a ir embora da pátria, a mim é o amor conjugal:	José Dejalma Dezotti	TRUE
OviTrist-CLL-0177	este amor será o César para mim.”	José Dejalma Dezotti	TRUE
OviTrist-CLL-0178	Tais coisas ela tentava conseguir, como já tinha tentado antes, e a duras penas se deu por vencida ante o nosso interesse.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0179	Saio (ou aquilo era ser levado ao túmulo sem funeral), esquálido, com os cabelos caídos pelo rosto peludo.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0180	Conta-se que ela, enlouquecida pela dor, com a vista escurecida, caiu desmaiada no meio da casa e quando voltou a si, com os cabelos maculados pela suja poeira, e levantou seus membros do gelado chão, ora chorava os Penates abandonados, ora chamava muitas vezes o nome do marido que lhe foi arrebatado, e não gemeu menos do que se tivesse visto as piras preparadas para ter o meu corpo e o de nossa filha, e quis morrer, perder os sentidos, morrendo, no entanto não pôde em consideração a mim.	José Dejalma Dezotti	FALSE
OviTrist-CLL-0181	Que ela viva, e, já que os fados assim determinaram, viva para me aliviar com sua ajuda em minha ausência.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0182	O guardião da Ursa de Erimanto se banha no oceano e agita com sua influência as água do mar.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0183	Nós, entretanto, sulcamos o mar Jônio não por nossa livre vontade, mas somos obrigados a ser audazes devido ao medo.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0184	Desgraçado de mim! Com que enormes ventos encapelam-se os mares e a areia arrancada do fundo do abismo ferve!	José Dejalma Dezotti	TRUE
OviTrist-CLL-0185	Uma onda não menor do que um monte salta à proa e à popa recurva e fustiga os deuses pintados nela.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0186	As tábuas de pinho estalam com o golpe, as cordas com estrídulo e o própria carena geme com nossos infortúnios.	José Dejalma Dezotti	FALSE
OviTrist-CLL-0187	O piloto, confessando pânico em sua gelada palidez, segue vencido, já não governa com habilidade o barco.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0188	E como um cocheiro pouco vigoroso solta as rédeas que já não servem para nada ao cavalo de pescoço duro, assim também eu vejo que o nosso cocheiro soltou as velas do barco, não para onde ele quis, mas para onde o impulso da onda o arrasta.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0189	E se Eolo não mandar ventos contrários, serei levado agora para lugares que não devemos atingir.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0190	Pois deixada longe do lado esquerdo a Ilíria, a vedada Itália é avistada por mim.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0191	Que o vento deixe de me empurrar para terras interditas, eu suplico, e que obedeça comigo ao grande deus.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0192	Enquanto falo e ao mesmo tempo temo e desejo ser empurrado, com que enorme violência uma onda fustigou o flanco da nau.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0193	Poupai-me vós, o divindades do azulado mar, poupai-me, e que seja suficiente Júpiter ser hostil a mim.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0194	Vós, livrai este espírito cansado da cruel morte, se é que quem morreu não pode morrer.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0195	Ó tu, que devo sempre recordar antes de quaisquer outros companheiros, e a quem principalmente a minha sorte pareceu sua; tu, que primeiro te atreveste, lembro-me bem, caríssimo, a me apoiar com tuas palavras, quando eu estava aturdido; tu, que me deste o doce conselho de viver, quando em meu peito infeliz havia o desejo de morte.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0196	Sabes bem a quem falo, pelos sinais postos em lugar de teu nome, nem te engana, amigo, a tua dedicação.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0197	Estas coisas estarão sempre gravadas no fundo de minhas entranhas, e serei um eterno devedor de minha alma:	José Dejalma Dezotti	TRUE
OviTrist-CLL-0198	este espírito deverá evaporar-se nas auras vazias e abandorá meus ossos na tépida pira antes de chegar ao meu ânimo o esquecimento de teus favores e desaparecer nesse dia uma longa afeição.	José Dejalma Dezotti	FALSE
OviTrist-CLL-0199	Que os deuses te sejam propícios e te concedam uma sorte que não necessite da ajuda de ninguém e seja diferente da minha.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0200	Se, contudo, esta nau fosse levada por vento amigo, talvez essa tua lealdade fosse ignorada.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0201	Pirítoo não teria percebido que Teseu era tão seu amigo, se não tivesse ido vivo às águas infernais.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0202	Tuas fúrias, desventurado Orestes, fizeram com que Foceu fosse exemplo de verdadeira afeição.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0203	Se Euríalo não tivesse caído entre os inimigos rútulos, nenhuma seria a glória de Niso, filho de Hírtaco.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0204	Naturalmente, assim como o fulvo ouro é posto à prova no fogo, assim a lealdade deve ser examinada num momento adverso.	José Dejalma Dezotti	FALSE
OviTrist-CLL-0205	Enquanto a Fortuna é favorável e ri com o rosto sereno, tudo segue as riquezas intactas:	José Dejalma Dezotti	TRUE
OviTrist-CLL-0206	mas assim que troveja, fogem, e aquele que até há pouco estava rodeado por uma multidão de companheiros já não é conhecido de ninguém.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0207	E estas coisas, outrora colhidas nos exemplos dos antepassados, agora me são conhecidas como verdadeiras  por meus próprios infortúnios.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0208	De tantos me restais apenas dois ou três amigos: a turba restante o foi de minha fortuna, não minha.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0209	Por isso socorrei-me mais em minhas adversidades, ó poucos amigos, e dai uma praia segura ao meu naufrágio, e não vos tremais demasiadamente com um falso medo, temendo que o deus seja ofendido por esta tua afeição.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0210	Muitas vezes César louvou a lealdade mesmo nas armas adversárias, e nos seus ele a estima, no inimigo, ele aprova.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0211	Minha causa é melhor, pois não favoreci as armas contrárias, mas mereci este exílio por minha ingenuidade.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0212	Que veles, portanto, pela nossas desgraças, eu imploro, se de algum modo a ira da divindade pode ser diminuída.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0213	Se alguém deseja saber todas as minhas desgraças, pede mais do que aquilo que o fato permite que seja feito.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0214	Sofri tantos males quantos astros brilham no firmamento e quantas pequenas particulas tem o seco pó; sofri muitas coisas maiores do que é crível e, embora tenham ocorrido, não terão crédito garantido.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0215	Até mesmo convém que uma certa parte morra comigo, e eu queria que pudesse, disfarçando-a eu, ficar encoberta.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0216	Se eu tivesse uma voz inabalável, um peito mais duro do que o bronze e muitas bocas com muitas línguas, mesmo assim não abarcaria tudo com palavras, com o assunto superando as minhas forças.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0217	Em lugar do general de Nérito, descrevei os meus infortúnios, doutos poetas:	José Dejalma Dezotti	TRUE
OviTrist-CLL-0218	pois sofri muito mais infortúnios do que o nerítio.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0219	Ele vagou durante muitos anos num curto espaço entre as casas de Dulíquio e as de Tróia:	José Dejalma Dezotti	TRUE
OviTrist-CLL-0220	a mim, que percorri mares distantes de constelações inteiras, a sorte me levou para os golfos dos getas e dos sármatas.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0221	Ele teve uma tropa fiel e companheiros fiéis:	José Dejalma Dezotti	TRUE
OviTrist-CLL-0222	a mim, desterrado, meus companheiros me abandonaram.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0223	Ele, alegre e vencedor, se dirigia para sua pátria: eu da pátria fugi, vencido e exilado.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0224	E minha pátria não é Dulíquio ou Ítaca ou Samos, lugares dos quais estar distantes não é grande pena, mas aquela que das sete colinas observa o mundo inteiro, Roma, a sede do império e dos deuses.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0225	Ele tinha um corpo forte e resistente às provações:	José Dejalma Dezotti	TRUE
OviTrist-CLL-0226	já eu tenho umas frágeis e modestas forças.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0227	Ele tinha sido assiduamente exercitado nas armas cruéis:	José Dejalma Dezotti	TRUE
OviTrist-CLL-0228	eu fui acostumado nos delicados estudos.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0229	Um deus me oprimiu, sem que ninguém aliviasse os meus males:	José Dejalma Dezotti	TRUE
OviTrist-CLL-0230	a ele lhe prestava ajuda a deusa guerreira.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0231	E embora seja inferior a Júpiter aquele que reina nas ondas encapeladas, a ele persegue a ira de Netuno, a mim, a de Júpiter.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0232	Acrescente o fato de que a maior parte de suas provações são inventadas, nos meus infortúnios não se supõe nenhuma lenda.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0233	Por fim, ele, contudo, atingiu os Penates buscados, e alcançou os campos que por tanto tempo desejou:	José Dejalma Dezotti	TRUE
OviTrist-CLL-0234	já eu tenho de ficar eternamente privado da terra pátria, se a ira do deus ofendido não se tornar mais branda.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0235	Nem Lide foi tão querida do poeta de Claros, nem Bátide foi tão amada pelo seu de Cos, como tu estás gravada em meu peito, esposa, digna de um marido não melhor, menos desgraçado.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0236	Minha ruína foi sustentada por ti como uma viga posta embaixo:	José Dejalma Dezotti	TRUE
OviTrist-CLL-0237	Se ainda eu sou alguma coisa, é tudo graças a ti.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0238	Tu fazes que eu não seja o butim nem seja despojado por aqueles que desejaram as tábuas de meu naufrágio.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0239	E assim como o lobo rapace, com a fome o estimulando e desejoso de sangue, tenta assaltar o ovil sem guarda ou como o abutre voraz olha ao redor se pode divisar algum corpo não sepultado, assim também não sei que sujeito desleal viria, em minha adversidade, na direção dos meus bens, se permitisses.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0240	Tua virtude o repeliu por intervenção de corajosos amigos, aos quais nenhum agradecimento digno pode ser dado.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0241	Portanto, és aprovada por uma testemunha tão verdadeira quanto infeliz, se é que uma testemunha assim tem algum peso.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0242	Nem a esposa de Heitor é superior à tua probidade, ou Laodâmia, que acompanhou o marido em sua morte.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0243	Tu, se tivesses tido a sorte de ter por vate o Meônio, a fama de Penélope estaria depois da tua:	José Dejalma Dezotti	TRUE
OviTrist-CLL-0244	quer porque deves isto a ti própria, tendo-te tornada virtuosa sem nenhum mestre, visto que teus costumes te foram dados em teu nascimento, quer porque uma augusta mulher, venerada por ti durante todos os anos, te ensina a ser um exemplo de boa esposa, e te fez semelhante a ela, pela longa convivência, se é lícito tornar coisas grandes semelhantes às pequenas.	José Dejalma Dezotti	TRUE
OviTrist-CLL-0245	Ai de mim, pois meus poemas não têm grandes forças e minhas palavras são menores que teus merecimentos! Se antes houve em mim alguma energia cheia de vida, tudo desapareceu aniquilado por meus longos infortúnios!	José Dejalma Dezotti	TRUE
