sentence_id	sentence	text_JDD	translation_JDD	norm_sentence	norm_text	isSameText
12772	esca autem eius erat lucustae et mel silvestre	esca autem eius erat lucustae et mel siluestre.	seu alimento era gafanhotos e mel silvestre.	esca autem eius erat lucustae et mel siluestre	esca autem eius erat lucustae et mel siluestre	TRUE
12773	tunc exiebat ad eum Hierosolyma et omnis Iudaea et omnis regio circa Iordanen et baptizabantur in Iordane ab eo confitentes peccata sua	5 Tunc exiebat ad eum Hierosolyma et omnis Iudaea et omnis regio circa Iordanen; 6 et baptizabantur in Iordane ab eo confitentes peccata sua.	5 Nessa altura, iam até ele Jerusalém e toda a Judéia e toda região em torno do rio Jordão; 6 e eram batizados por ele no Jordão, confessando os seus pecados.	tunc exiebat ad eum hierosolyma et omnis iudaea et omnis regio circa iordanen et baptizabantur in iordane ab eo confitentes peccata sua	tunc exiebat ad eum hierosolyma et omnis iudaea et omnis regio circa iordanen et baptizabantur in iordane ab eo confitentes peccata sua	TRUE
12774	videns autem multos Pharisaeorum et Sadducaeorum venientes ad baptismum suum dixit eis	7 Videns autem multos Pharisaeorum et Sadducaeorum uenientes ad baptismum suum dixit eis:	7 Vendo, porém, muitos dos fariseus e dos saduceus vindo para o seu batismo, disse-lhes:	uidens autem multos pharisaeorum et sadducaeorum uenientes ad baptismum suum dixit eis	uidens autem multos pharisaeorum et sadducaeorum uenientes ad baptismum suum dixit eis	TRUE
12775	progenies viperarum quis demonstravit vobis fugere a futura ira	“Progenies uiperarum, quis demonstrauit uobis fugere a futura ira?	“Raça de víboras, quem vos ensinou a fugir da ira que está por vir?	progenies uiperarum quis demonstrauit uobis fugere a futura ira	progenies uiperarum quis demonstrauit uobis fugere a futura ira	TRUE
12776	facite ergo fructum dignum paenitentiae	8 Facite ergo fructum dignum paenitentiae.	8 Dai então o fruto digno de vossa arrependimento.	facite ergo fructum dignum paenitentiae	facite ergo fructum dignum paenitentiae	TRUE
12777	et ne velitis dicere intra vos	9 Et ne uelitis dicere intra uos:	9 E não quereis dizer entre vós:	et ne uelitis dicere intra uos	et ne uelitis dicere intra uos	TRUE
12778	patrem habemus Abraham	‘Patrem habemus Abraham’.	‘Temos Abraão como pai’.	patrem habemus abraham	patrem habemus abraham	TRUE
12779	dico enim vobis quoniam potest Deus de lapidibus istis suscitare filios Abrahae	Dico enim uobis quoniam potest Deus de lapidibus istis suscitare filios Abrahae.	Pois digo-vos que Deus é capaz de despertar dessas pedras filhos de Abraão.	dico enim uobis quoniam potest deus de lapidibus istis suscitare filios abrahae	dico enim uobis quoniam potest deus de lapidibus istis suscitare filios abrahae	TRUE
12780	iam enim securis ad radicem arborum posita est	10 Iam enim securis ad radicem arborum posita est.	10 Pois o machado já esta posto junto à raiz das árvores.	iam enim securis ad radicem arborum posita est	iam enim securis ad radicem arborum posita est	TRUE
12781	omnis ergo arbor quae non facit fructum bonum exciditur et in ignem mittitur	Omnis ergo arbor quae non facit fructum bonum exciditur et in ignem mittitur.	Portanto, toda árbore que não dá bom fruto é cortada e lançada ao fogo.	omnis ergo arbor quae non facit fructum bonum exciditur et in ignem mittitur	omnis ergo arbor quae non facit fructum bonum exciditur et in ignem mittitur	TRUE
12782	ego quidem vos baptizo in aqua in paenitentiam	11 Ego quidem uos baptizo in aqua in paenitentiam;	11 Eu, na verdade, vos batizo na água para o arrependimento;	ego quidem uos baptizo in aqua in paenitentiam	ego quidem uos baptizo in aqua in paenitentiam	TRUE
12783	qui autem post me venturus est fortior me est cuius non sum dignus calciamenta portare	qui autem post me uenturus est fortior me est cuius non sum dignus calciamenta portare;	aquele, porém, que virá depois de mim é mais forte do que eu e dele não sou digno nem de levar as sandálias;	qui autem post me uenturus est fortior me est cuius non sum dignus calciamenta portare	qui autem post me uenturus est fortior me est cuius non sum dignus calciamenta portare	TRUE
12784	ipse vos baptizabit in Spiritu Sancto et igni	ipse uos baptizabit in Spiritu Sancto et igni.	ele vos batizará no Espírito Santo e no fogo.	ipse uos baptizabit in spiritu sancto et igni	ipse uos baptizabit in spiritu sancto et igni	TRUE
12785	cuius ventilabrum in manu sua	12 Cuius uentilabrum in manu sua 	12 Ele, cuja peneira de joeirar está em sua mão 	cuius uentilabrum in manu sua	cuius uentilabrum in manu sua	TRUE
12786	et permundabit aream suam	et permundabit aream suam 	e limpará sua eira 	et permundabit aream suam	et permundabit aream suam	TRUE
47492	et congregabit triticum suum in horreum	et congregabit triticum suum in horreum;	e juntará seu trigo no celeiro;	et congregabit triticum suum in horreum	et congregabit triticum suum in horreum	TRUE
47493	paleas autem conburet igni inextinguibili	paleas autem conburet igni inextinguibili.”	as palhas, porém, ele queimará num fogo inextinguível.”	paleas autem conburet igni inextinguibili	paleas autem conburet igni inextinguibili	TRUE
12788	tunc venit Iesus a Galilaea in Iordanen ad Iohannem ut baptizaretur ab eo	13 Tunc uenit Iesus a Galilaea in Iordanen ad Iohannem ut baptizaretur ab eo.	13 Então Jesus veio da Galiléia ao Jordão, para junto de João, para que fosse batizado por este.	tunc uenit iesus a galilaea in iordanen ad iohannem ut baptizaretur ab eo	tunc uenit iesus a galilaea in iordanen ad iohannem ut baptizaretur ab eo	TRUE
12789	Iohannes autem prohibebat eum dicens	14 Iohannes autem prohibebat eum dicens:	14 João, porém, tentava impedi-lo, dizendo:	iohannes autem prohibebat eum dicens	iohannes autem prohibebat eum dicens	TRUE
12790	ego a te debeo baptizari et tu venis ad me	“Ego a te debeo baptizari et tu uenis ad me?”	“Eu é que devo ser batizado por ti e és tu que vens até mim?”	ego a te debeo baptizari et tu uenis ad me	ego a te debeo baptizari et tu uenis ad me	TRUE
12791	respondens autem Iesus dixit ei	15 Respondens autem Iesus dixit ei:	15 Jesus, por sua vez, respondendo, disse-lhe:	respondens autem iesus dixit ei	respondens autem iesus dixit ei	TRUE
12792	sine modo	“Sine modo 	“Por ora, deixa assim, 	sine modo	sine modo	TRUE
12793	sic enim decet nos implere omnem iustitiam	sic enim decet nos implere omnem iustitiam.”	pois é conveniente cumprirmos tudo o que é justo”.	sic enim decet nos implere omnem iustitiam	sic enim decet nos implere omnem iustitiam	TRUE
12794	tunc dimisit eum	Tunc dimisit eum.	Então João consentiu.	tunc dimisit eum	tunc dimisit eum	TRUE
12795	baptizatus autem confestim ascendit de aqua et ecce aperti sunt ei caeli	16 Baptizatus autem confestim ascendit de aqua et ecce aperti sunt ei caeli 	16 Depois de batizado, imediatamente saiu da água e eis que os céus se abriram 	baptizatus autem confestim ascendit de aqua et ecce aperti sunt ei caeli	baptizatus autem confestim ascendit de aqua et ecce aperti sunt ei caeli	TRUE
12796	et vidit Spiritum Dei descendentem sicut columbam venientem super se	et uidit Spiritum Dei descendentem sicut columbam uenientem super se.	e viu o Espírito de Deus descendo como uma pomba, vindo sobre ele.	et uidit spiritum dei descendentem sicut columbam uenientem super se	et uidit spiritum dei descendentem sicut columbam uenientem super se	TRUE
12797	et ecce vox de caelis dicens	17 Et ecce uox de caelis dicens:	17 E eis uma voz vinda dos céus que dizia:	et ecce uox de caelis dicens	et ecce uox de caelis dicens	TRUE
12798	hic est Filius meus dilectus in quo mihi conplacui	“Hic est Filius meus dilectus in quo mihi conplacui.”	“Este é o meu filho amado, no qual me agradei.”	hic est filius meus dilectus in quo mihi conplacui	hic est filius meus dilectus in quo mihi conplacui	TRUE
12799	tunc Iesus ductus est in desertum ab Spiritu ut temptaretur a diabolo	4 1 Tunc Iesus ductus est in desertum ab Spiritu ut temptaretur a diabolo.	4 1 Então Jesus foi levado para o deserto pelo Espírito, para ser tentado pelo diabo.	tunc iesus ductus est in desertum ab spiritu ut temptaretur a diabolo	tunc iesus ductus est in desertum ab spiritu ut temptaretur a diabolo	TRUE
12800	et cum ieiunasset quadraginta diebus et quadraginta noctibus postea esuriit	2 Et cum ieiunasset quadraginta diebus et quadraginta noctibus postea esuriit.	2 E como tinha jejuado durante quarenta dias e quarenta noites, após isso, sentiu fome.	et cum ieiunasset quadraginta diebus et quadraginta noctibus postea esuriit	et cum ieiunasset quadraginta diebus et quadraginta noctibus postea esuriit	TRUE
12801	et accedens temptator dixit ei	3 Et accedens temptator dixit ei:	3 E o tentador, aproximando-se, disse-lhe:	et accedens temptator dixit ei	et accedens temptator dixit ei	TRUE
12802	si Filius Dei es dic ut lapides isti panes fiant	“Si Filius Dei es dic ut lapides isti panes fiant.”	“Se és o filho de Deus, ordena que essas pedras se transformem em pães.”	si filius dei es dic ut lapides isti panes fiant	si filius dei es dic ut lapides isti panes fiant	TRUE
12803	qui respondens dixit	4 Qui respondens dixit:	4 E ele, respondendo, disse:	qui respondens dixit	qui respondens dixit	TRUE
12804	scriptum est	“Scriptum est:	“Foi escrito:	scriptum est	scriptum est	TRUE
12805	non in pane solo vivet homo sed in omni verbo quod procedit de ore Dei	non in pane solo uiuet homo sed in omni uerbo quod procedit de ore Dei.	não só do pão viverá o homem, mas de toda palavra que provém da boca de Deus.	non in pane solo uiuet homo sed in omni uerbo quod procedit de ore dei	non in pane solo uiuet homo sed in omni uerbo quod procedit de ore dei	TRUE
12806	tunc adsumit eum diabolus in sanctam civitatem et statuit eum supra pinnaculum templi et dixit ei	5 Tunc adsumit eum diabolus in sanctam ciuitatem et statuit eum supra pinnaculum templi, 6 et dixit ei:	5 Então o diabo o leva para a cidade sagrada e o estabelece em cima do pináculo do templo, 6 e disse-lhe:	tunc adsumit eum diabolus in sanctam ciuitatem et statuit eum supra pinnaculum templi et dixit ei	tunc adsumit eum diabolus in sanctam ciuitatem et statuit eum supra pinnaculum templi et dixit ei	TRUE
12807	si Filius Dei es mitte te deorsum	“Si Filius Dei es mitte te deorsum, 	“Se és filho de Deus, atira-te para baixo, 	si filius dei es mitte te deorsum	si filius dei es mitte te deorsum	TRUE
12808	scriptum est enim quia angelis suis mandabit de te et in manibus tollent te ne forte offendas ad lapidem pedem tuum	scriptum est enim: ‘quia angelis suis mandabit de te et in manibus tollent te ne forte offendas ad lapidem pedem tuum’.”	pois foi escrito: ‘que ele dará ordens a seus anjo a teu respeito e com as mãos te sustentarão para que casualmente não machuques teu pé em uma pedra’.”	scriptum est enim quia angelis suis mandabit de te et in manibus tollent te ne forte offendas ad lapidem pedem tuum	scriptum est enim quia angelis suis mandabit de te et in manibus tollent te ne forte offendas ad lapidem pedem tuum	TRUE
12810	ait illi Iesus	7 Ait illi Iesus:	7 Diz-lhe Jesus:	ait illi iesus	ait illi iesus	TRUE
12811	rursum scriptum est	“Rursum scriptum est:	“De novo, foi escrito:	rursum scriptum est	rursum scriptum est	TRUE
12812	non temptabis Dominum Deum tuum	‘non temptabis Dominum Deum tuum’” 	‘Não tenrarás o Senhor teu Deus’.”	non temptabis dominum deum tuum	non temptabis dominum deum tuum	TRUE
12813	iterum adsumit eum diabolus in montem excelsum valde	8 Iterum adsumit eum diabolus in montem excelsum ualde 	8 De novo o diabo o leva para um monte muito alto 	iterum adsumit eum diabolus in montem excelsum ualde	iterum adsumit eum diabolus in montem excelsum ualde	TRUE
12814	et ostendit ei omnia regna mundi et gloriam eorum et dixit illi	et ostendit ei omnia regna mundi et gloriam eorum, 9 et dixit illi:	e lhe mostra todos os reinos do mundo e a sua glória, 9 e disse-lhe:	et ostendit ei omnia regna mundi et gloriam eorum et dixit illi	et ostendit ei omnia regna mundi et gloriam eorum et dixit illi	TRUE
12815	haec tibi omnia dabo si cadens adoraveris me	“Haec tibi omnia dabo, si cadens adoraueris me.”	“Estas coisas todas te darei, se, prostrando-te, me adorares.”	haec tibi omnia dabo si cadens adoraueris me	haec tibi omnia dabo si cadens adoraueris me	TRUE
12816	tunc dicit ei Iesus	10 Tunc dicit ei Iesus:	10 Então diz-lhe Jesus:	tunc dicit ei iesus	tunc dicit ei iesus	TRUE
12817	vade Satanas	“Vade, Satanas;	“Vai-te, Satanás;	uade satanas	uade satanas	TRUE
12818	scriptum est	scriptum est:	foi escrito:	scriptum est	scriptum est	TRUE
12819	Dominum Deum tuum adorabis et illi soli servies	‘Dominum Deum tuum adorabis et illi soli seruies’” 	‘Adorarás o Senhor teu Deus e só a ele servirás.’	dominum deum tuum adorabis et illi soli seruies	dominum deum tuum adorabis et illi soli seruies	TRUE
12820	tunc reliquit eum diabolus	11 Tunc reliquit eum diabolus;	” 11 Então o diabo o deixou;	tunc reliquit eum diabolus	tunc reliquit eum diabolus	TRUE
12821	et ecce angeli accesserunt et ministrabant ei	et ecce angeli accesserunt et ministrabant ei.	e eis que anjos se aproximaram e o serviram.	et ecce angeli accesserunt et ministrabant ei	et ecce angeli accesserunt et ministrabant ei	TRUE
12822	cum autem audisset quod Iohannes traditus esset secessit in Galilaeam	12 Cum autem audisset quod Iohannes traditus esset secessit in Galilaeam, 	12 Tendo ouvido que João tinha sido preso, partiu para a Galiléia, 	cum autem audisset quod iohannes traditus esset secessit in galilaeam	cum autem audisset quod iohannes traditus esset secessit in galilaeam	TRUE
12823	et relicta civitate Nazareth venit et habitavit in Capharnaum maritimam in finibus Zabulon et Nepthalim	13 et, relicta ciuitate Nazareth, uenit et habitauit in Capharnaum maritimam in finibus Zabulon et Nephtalim, 	13 e, deixada a cidade de Nazaré, veio e morou em Cafarnaum, à beira-mar, nos territórios de Zabulão e Neftáli, 	et relicta ciuitate nazareth uenit et habitauit in capharnaum maritimam in finibus zabulon et nepthalim	et relicta ciuitate nazareth uenit et habitauit in capharnaum maritimam in finibus zabulon et nephtalim	FALSE
12824	ut adimpleretur quod dictum est per Esaiam prophetam	14 ut adimpleretur quod dictum est per Esaiam prophetam:	14 para que se cumprisse o que foi dito por intermédio do profeta Isaías:	ut adimpleretur quod dictum est per esaiam prophetam	ut adimpleretur quod dictum est per esaiam prophetam	TRUE
12825	terra Zabulon et terra Nepthalim via maris trans Iordanen Galilaeae gentium populus qui sedebat in tenebris lucem vidit magnam et sedentibus in regione et umbra mortis lux orta est eis	15 ‘Terra Zabulon et terra Nephtalim uia maris trans Iordanen Galilaeae gentium; 16 populus qui sedebat in tenebris lucem uidit magnam; et sedentibus in regione et umbra mortis lux orta est eis.’	15 ‘Terra de Zabulão e terra de Neftáli, caminho do mar, além do Jordão, Galiléia dos gentios; 16 o povo que estava sentado nas trevas, viu uma grande luz; e para aqueles que estavam sentados na região e na sombra da morte, raiou uma luz.’	terra zabulon et terra nepthalim uia maris trans iordanen galilaeae gentium populus qui sedebat in tenebris lucem uidit magnam et sedentibus in regione et umbra mortis lux orta est eis	terra zabulon et terra nephtalim uia maris trans iordanen galilaeae gentium populus qui sedebat in tenebris lucem uidit magnam et sedentibus in regione et umbra mortis lux orta est eis	FALSE
